ID,Date,State,City,Gender,Age Group
272144,31-Dec-14,North Carolina,Lumberton,male,Adult 18+
272144,31-Dec-14,North Carolina,Lumberton,male,Adult 18+
272144,31-Dec-14,North Carolina,Lumberton,male,Adult 18+
272130,31-Dec-14,Mississippi,Nettleton,male,Adult 18+
272126,31-Dec-14,North Carolina,Durham,N/A,N/A
272126,31-Dec-14,North Carolina,Durham,N/A,N/A
272126,31-Dec-14,North Carolina,Durham,N/A,N/A
272089,31-Dec-14,Mississippi,Meridian,male,Adult 18+
272059,31-Dec-14,Virginia,Hampton,female,Adult 18+
272059,31-Dec-14,Virginia,Hampton,male,Adult 18+
272057,31-Dec-14,Alabama,Decatur,male,Adult 18+
272036,31-Dec-14,Illinois,Pekin,male,Adult 18+
272036,31-Dec-14,Illinois,Pekin,male,N/A
272024,31-Dec-14,Tennessee,Memphis,male,Adult 18+
272013,31-Dec-14,Florida,Tampa,female,Adult 18+
272006,31-Dec-14,Kentucky,Olive Hill,male,Adult 18+
271962,31-Dec-14,Arizona,Glendale,male,N/A
271962,31-Dec-14,Arizona,Glendale,male,N/A
271962,31-Dec-14,Arizona,Glendale,male,N/A
271959,31-Dec-14,Arizona,Mesa,male,Adult 18+
271959,31-Dec-14,Arizona,Mesa,male,Adult 18+
271957,31-Dec-14,Washington,Seattle,male,Adult 18+
271957,31-Dec-14,Washington,Seattle,male,Adult 18+
271957,31-Dec-14,Washington,Seattle,male,Adult 18+
271943,31-Dec-14,Illinois,Chicago,female,Adult 18+
271932,31-Dec-14,Ohio,Toronto,male,Adult 18+
271932,31-Dec-14,Ohio,Toronto,male,Adult 18+
271928,31-Dec-14,California,Compton,male,N/A
271919,31-Dec-14,California,Los Angeles,male,Adult 18+
271919,31-Dec-14,California,Los Angeles,male,Adult 18+
271919,31-Dec-14,California,Los Angeles,male,Adult 18+
271892,31-Dec-14,Florida,Miami,male,Adult 18+
271885,31-Dec-14,Maryland,Baltimore,male,Adult 18+
271883,31-Dec-14,Maryland,Baltimore,male,Adult 18+
271880,31-Dec-14,Illinois,Chicago,male,Adult 18+
271880,31-Dec-14,Illinois,Chicago,female,Adult 18+
271880,31-Dec-14,Illinois,Chicago,male,N/A
271880,31-Dec-14,Illinois,Chicago,N/A,N/A
271878,31-Dec-14,Illinois,Chicago,male,Teen 12-17
271875,31-Dec-14,Maryland,Capitol Heights,male,Adult 18+
271873,31-Dec-14,Florida,Orlando,N/A,Adult 18+
271863,31-Dec-14,Florida,Saint Petersburg,male,Adult 18+
271863,31-Dec-14,Florida,Saint Petersburg,female,Adult 18+
271863,31-Dec-14,Florida,Saint Petersburg,male,Adult 18+
271829,31-Dec-14,Florida,Lauderhill,N/A,Adult 18+
271829,31-Dec-14,Florida,Lauderhill,N/A,Adult 18+
271824,31-Dec-14,Virginia,Petersburg,male,Adult 18+
271824,31-Dec-14,Virginia,Petersburg,male,Adult 18+
271824,31-Dec-14,Virginia,Petersburg,N/A,Adult 18+
271768,31-Dec-14,Connecticut,Hartford,male,Adult 18+
271756,31-Dec-14,Kentucky,Louisville,male,Adult 18+
271749,31-Dec-14,Tennessee,Memphis,N/A,N/A
271731,31-Dec-14,Virginia,Norfolk,male,Adult 18+
271731,31-Dec-14,Virginia,Norfolk,male,Adult 18+
271723,31-Dec-14,Kentucky,Louisville,male,Adult 18+
271719,31-Dec-14,Virginia,Stuart,male,Adult 18+
271719,31-Dec-14,Virginia,Stuart,male,Adult 18+
271595,31-Dec-14,Ohio,Toledo,male,Adult 18+
271582,31-Dec-14,Indiana,Commiskey,male,Adult 18+
342135,30-Dec-14,Georgia,Stone Mountain,male,Adult 18+
284926,30-Dec-14,Texas,Houston,male,Adult 18+
284926,30-Dec-14,Texas,Houston,male,Adult 18+
284562,30-Dec-14,Florida,West Palm Beach,male,Adult 18+
284562,30-Dec-14,Florida,West Palm Beach,female,Teen 12-17
279441,30-Dec-14,California,Los Angeles,male,N/A
279404,30-Dec-14,Georgia,Macon,male,Adult 18+
276683,30-Dec-14,California,Santa Maria,male,Adult 18+
276683,30-Dec-14,California,Santa Maria,male,Adult 18+
276683,30-Dec-14,California,Santa Maria,male,Adult 18+
273188,30-Dec-14,Ohio,Cincinnati,male,Teen 12-17
273058,30-Dec-14,Alabama,Arab,male,Child 0-11
273042,30-Dec-14,Alabama,Huntsville,male,Teen 12-17
272953,30-Dec-14,Colorado,Pueblo,male,Adult 18+
272919,30-Dec-14,Missouri,Saint Louis,male,Adult 18+
272914,30-Dec-14,Florida,Kissimmee,male,Adult 18+
272914,30-Dec-14,Florida,Kissimmee,male,Teen 12-17
272914,30-Dec-14,Florida,Kissimmee,male,Teen 12-17
272914,30-Dec-14,Florida,Kissimmee,male,Adult 18+
272432,30-Dec-14,Minnesota,Fridley,male,Adult 18+
272418,30-Dec-14,Oklahoma,Tulsa,male,N/A
272418,30-Dec-14,Oklahoma,Tulsa,male,N/A
272418,30-Dec-14,Oklahoma,Tulsa,male,N/A
272418,30-Dec-14,Oklahoma,Tulsa,male,N/A
272418,30-Dec-14,Oklahoma,Tulsa,male,N/A
272418,30-Dec-14,Oklahoma,Tulsa,male,N/A
272400,30-Dec-14,New Mexico,Albuquerque,male,Adult 18+
272400,30-Dec-14,New Mexico,Albuquerque,male,N/A
272400,30-Dec-14,New Mexico,Albuquerque,male,N/A
272378,30-Dec-14,Louisiana,New Orleans,male,Adult 18+
272378,30-Dec-14,Louisiana,New Orleans,N/A,Adult 18+
272378,30-Dec-14,Louisiana,New Orleans,N/A,Adult 18+
272378,30-Dec-14,Louisiana,New Orleans,N/A,Adult 18+
272365,30-Dec-14,Louisiana,Laplace,male,Adult 18+
272365,30-Dec-14,Louisiana,Laplace,male,Adult 18+
272352,30-Dec-14,Pennsylvania,Pittsburgh,male,Adult 18+
272352,30-Dec-14,Pennsylvania,Pittsburgh,male,Adult 18+
272352,30-Dec-14,Pennsylvania,Pittsburgh,male,Adult 18+
272352,30-Dec-14,Pennsylvania,Pittsburgh,male,Adult 18+
272352,30-Dec-14,Pennsylvania,Pittsburgh,male,Adult 18+
272349,30-Dec-14,Louisiana,Thibodaux,male,Adult 18+
272349,30-Dec-14,Louisiana,Thibodaux,male,Adult 18+
272341,30-Dec-14,Pennsylvania,Upper Darby,male,Adult 18+
272325,30-Dec-14,New York,Brooklyn,male,Adult 18+
272325,30-Dec-14,New York,Brooklyn,male,Adult 18+
272194,30-Dec-14,Maryland,Baltimore,N/A,N/A
272186,30-Dec-14,District of Columbia,Washington,male,Adult 18+
272183,30-Dec-14,District of Columbia,Washington,male,Adult 18+
271889,30-Dec-14,New Jersey,Bridgeton,male,Adult 18+
271870,30-Dec-14,Tennessee,Clinton,male,Adult 18+
271870,30-Dec-14,Tennessee,Clinton,male,Adult 18+
271822,30-Dec-14,Virginia,Petersburg,male,Adult 18+
271822,30-Dec-14,Virginia,Petersburg,male,Adult 18+
271822,30-Dec-14,Virginia,Petersburg,male,Adult 18+
271795,30-Dec-14,New York,Danby,male,Adult 18+
271766,30-Dec-14,Connecticut,New Britain,male,Adult 18+
271766,30-Dec-14,Connecticut,New Britain,male,Adult 18+
271743,30-Dec-14,Alabama,Dothan,male,Adult 18+
271736,30-Dec-14,New York,Farmingdale,female,Adult 18+
271710,30-Dec-14,Virginia,Richmond,male,Adult 18+
271710,30-Dec-14,Virginia,Richmond,female,Adult 18+
271694,30-Dec-14,Wisconsin,Milwaukee,male,Adult 18+
271694,30-Dec-14,Wisconsin,Milwaukee,male,N/A
271692,30-Dec-14,Tennessee,Chattanooga,male,Adult 18+
271692,30-Dec-14,Tennessee,Chattanooga,male,Adult 18+
271687,30-Dec-14,Wisconsin,Milwaukee,male,Adult 18+
271687,30-Dec-14,Wisconsin,Milwaukee,N/A,N/A
271652,30-Dec-14,Arizona,Phoenix,N/A,Adult 18+
271652,30-Dec-14,Arizona,Phoenix,N/A,Adult 18+
271646,30-Dec-14,Arizona,Tempe,male,Adult 18+
271646,30-Dec-14,Arizona,Tempe,male,Adult 18+
271646,30-Dec-14,Arizona,Tempe,male,N/A
271576,30-Dec-14,Illinois,Chicago,male,Teen 12-17
271574,30-Dec-14,Illinois,Chicago,male,Adult 18+
271531,30-Dec-14,Texas,Katy,male,Adult 18+
271531,30-Dec-14,Texas,Katy,male,Adult 18+
271531,30-Dec-14,Texas,Katy,male,Adult 18+
271525,30-Dec-14,Texas,Dayton,male,Teen 12-17
271508,30-Dec-14,Kansas,Wichita,male,Adult 18+
271475,30-Dec-14,New York,Brooklyn,male,Adult 18+
271475,30-Dec-14,New York,Brooklyn,male,Adult 18+
271475,30-Dec-14,New York,Brooklyn,male,Adult 18+
271475,30-Dec-14,New York,Brooklyn,male,Adult 18+
271475,30-Dec-14,New York,Brooklyn,male,Adult 18+
271436,30-Dec-14,New Hampshire,Dover,female,Adult 18+
271436,30-Dec-14,New Hampshire,Dover,male,Adult 18+
271395,30-Dec-14,Missouri,Kansas City,female,Teen 12-17
271302,30-Dec-14,North Carolina,Salemburg,male,Adult 18+
271267,30-Dec-14,Texas,San Antonio,male,Adult 18+
271267,30-Dec-14,Texas,San Antonio,male,Adult 18+
271254,30-Dec-14,Texas,Houston,male,Adult 18+
271254,30-Dec-14,Texas,Houston,male,Adult 18+
271249,30-Dec-14,Alabama,Alabaster,male,Adult 18+
271249,30-Dec-14,Alabama,Alabaster,male,Adult 18+
271243,30-Dec-14,Kentucky,Louisville,male,Adult 18+
271220,30-Dec-14,Florida,Kissimmee,male,Adult 18+
271220,30-Dec-14,Florida,Kissimmee,male,Adult 18+
271205,30-Dec-14,Alabama,Montgomery,male,Adult 18+
271205,30-Dec-14,Alabama,Montgomery,male,Adult 18+
271202,30-Dec-14,Virginia,Norfolk,male,Adult 18+
271189,30-Dec-14,Tennessee,Jackson,male,Adult 18+
271189,30-Dec-14,Tennessee,Jackson,male,N/A
271119,30-Dec-14,Ohio,Sharonville,male,Teen 12-17
271119,30-Dec-14,Ohio,Sharonville,male,Adult 18+
271090,30-Dec-14,Idaho,Hayden,female,Adult 18+
271090,30-Dec-14,Idaho,Hayden,male,Child 0-11
271076,30-Dec-14,Georgia,Conyers,male,Adult 18+
271076,30-Dec-14,Georgia,Conyers,male,Adult 18+
271076,30-Dec-14,Georgia,Conyers,male,Adult 18+
271076,30-Dec-14,Georgia,Conyers,female,Teen 12-17
271059,30-Dec-14,Arkansas,Prescott,male,Adult 18+
271046,30-Dec-14,Wisconsin,Milwaukee,male,Teen 12-17
271046,30-Dec-14,Wisconsin,Milwaukee,N/A,Teen 12-17
271040,30-Dec-14,Indiana,Indianapolis,male,Adult 18+
271012,30-Dec-14,South Carolina,Myrtle Beach,male,N/A
271012,30-Dec-14,South Carolina,Myrtle Beach,male,Adult 18+
3040726,29-Dec-14,California,Los Angeles,male,Adult 18+
3040724,29-Dec-14,California,Los Angeles,male,Adult 18+
1435417,29-Dec-14,Maryland,District Heights,N/A,Adult 18+
1435417,29-Dec-14,Maryland,District Heights,male,Adult 18+
284008,29-Dec-14,Georgia,Athens,male,Adult 18+
279904,29-Dec-14,Florida,Ocala,male,Adult 18+
279904,29-Dec-14,Florida,Ocala,male,Adult 18+
277871,29-Dec-14,Arkansas,Pine Bluff,N/A,Adult 18+
277871,29-Dec-14,Arkansas,Pine Bluff,N/A,Adult 18+
272968,29-Dec-14,Minnesota,Minneapolis,N/A,N/A
272968,29-Dec-14,Minnesota,Minneapolis,female,Adult 18+
272812,29-Dec-14,Florida,Rockledge,male,Adult 18+
272812,29-Dec-14,Florida,Rockledge,male,Adult 18+
272413,29-Dec-14,Oklahoma,Oklahoma City,male,Adult 18+
272413,29-Dec-14,Oklahoma,Oklahoma City,male,Adult 18+
272384,29-Dec-14,Missouri,Saint Louis,male,N/A
272384,29-Dec-14,Missouri,Saint Louis,male,N/A
272384,29-Dec-14,Missouri,Saint Louis,male,N/A
272384,29-Dec-14,Missouri,Saint Louis,male,N/A
272384,29-Dec-14,Missouri,Saint Louis,male,N/A
272376,29-Dec-14,Louisiana,New Orleans,male,Adult 18+
272257,29-Dec-14,New Jersey,Egg Harbor City,male,Adult 18+
272239,29-Dec-14,Georgia,Atlanta,male,Adult 18+
272239,29-Dec-14,Georgia,Atlanta,male,Teen 12-17
272239,29-Dec-14,Georgia,Atlanta,male,Teen 12-17
272181,29-Dec-14,District of Columbia,Washington,male,Adult 18+
272151,29-Dec-14,Pennsylvania,Braddock,male,Adult 18+
272151,29-Dec-14,Pennsylvania,Braddock,N/A,N/A
272151,29-Dec-14,Pennsylvania,Braddock,N/A,N/A
272151,29-Dec-14,Pennsylvania,Braddock,male,Adult 18+
272151,29-Dec-14,Pennsylvania,Braddock,male,Adult 18+
272142,29-Dec-14,Pennsylvania,Philadelphia,male,Child 0-11
272120,29-Dec-14,Mississippi,Natchez,male,Teen 12-17
272120,29-Dec-14,Mississippi,Natchez,N/A,Teen 12-17
272120,29-Dec-14,Mississippi,Natchez,N/A,Adult 18+
272114,29-Dec-14,New Jersey,Millville,male,Adult 18+
271900,29-Dec-14,Texas,San Antonio,male,Adult 18+
271900,29-Dec-14,Texas,San Antonio,male,Teen 12-17
271900,29-Dec-14,Texas,San Antonio,male,Adult 18+
271851,29-Dec-14,Florida,Clearwater,male,Adult 18+
271851,29-Dec-14,Florida,Clearwater,male,Adult 18+
271840,29-Dec-14,Florida,Saint Augustine,female,Adult 18+
271840,29-Dec-14,Florida,Saint Augustine,male,Adult 18+
271805,29-Dec-14,Arkansas,Sherwood,male,Adult 18+
271805,29-Dec-14,Arkansas,Sherwood,male,Adult 18+
271805,29-Dec-14,Arkansas,Sherwood,male,Adult 18+
271660,29-Dec-14,Alaska,Anchorage,male,Adult 18+
271660,29-Dec-14,Alaska,Anchorage,male,N/A
271547,29-Dec-14,California,Paradise,male,Adult 18+
271545,29-Dec-14,California,Long Beach,male,Adult 18+
271541,29-Dec-14,California,Emeryville,male,Adult 18+
271422,29-Dec-14,Illinois,Venice,male,Adult 18+
271422,29-Dec-14,Illinois,Venice,male,Adult 18+
271422,29-Dec-14,Illinois,Venice,male,Adult 18+
271422,29-Dec-14,Illinois,Venice,male,Adult 18+
271418,29-Dec-14,Missouri,Saint Louis,female,Adult 18+
271418,29-Dec-14,Missouri,Saint Louis,male,N/A
271418,29-Dec-14,Missouri,Saint Louis,male,N/A
271412,29-Dec-14,Missouri,Saint Louis,female,Adult 18+
271410,29-Dec-14,Kansas,Haysville,male,Adult 18+
271410,29-Dec-14,Kansas,Haysville,male,Adult 18+
271363,29-Dec-14,Louisiana,New Orleans,male,Teen 12-17
271363,29-Dec-14,Louisiana,New Orleans,N/A,Adult 18+
271363,29-Dec-14,Louisiana,New Orleans,N/A,Adult 18+
271363,29-Dec-14,Louisiana,New Orleans,N/A,Adult 18+
271361,29-Dec-14,Louisiana,New Orleans,male,Adult 18+
271295,29-Dec-14,Alabama,Huntsville,female,Adult 18+
271295,29-Dec-14,Alabama,Huntsville,male,Adult 18+
271280,29-Dec-14,Alabama,Odenville,male,Adult 18+
271276,29-Dec-14,Alabama,Anniston,male,Adult 18+
271208,29-Dec-14,Indiana,Indianapolis,male,N/A
271208,29-Dec-14,Indiana,Indianapolis,male,N/A
271199,29-Dec-14,Alabama,Safford,male,Adult 18+
271170,29-Dec-14,Michigan,Inkster,male,Teen 12-17
271145,29-Dec-14,Ohio,Columbus,N/A,N/A
271136,29-Dec-14,California,Seaside,female,N/A
271136,29-Dec-14,California,Seaside,male,N/A
271126,29-Dec-14,California,Sacramento,male,Adult 18+
271109,29-Dec-14,California,Oakland,male,Adult 18+
271109,29-Dec-14,California,Oakland,male,Adult 18+
271109,29-Dec-14,California,Oakland,male,Adult 18+
271109,29-Dec-14,California,Oakland,male,Adult 18+
271106,29-Dec-14,California,Berkeley,male,Adult 18+
271106,29-Dec-14,California,Berkeley,female,Adult 18+
271100,29-Dec-14,Illinois,Chicago,male,N/A
271097,29-Dec-14,Illinois,Chicago,male,Adult 18+
271095,29-Dec-14,Florida,Tallahassee,male,Child 0-11
271095,29-Dec-14,Florida,Tallahassee,male,Adult 18+
271064,29-Dec-14,Wisconsin,Milwaukee,male,Adult 18+
271062,29-Dec-14,Wisconsin,Milwaukee,male,Adult 18+
271054,29-Dec-14,Wisconsin,Milwaukee,female,Adult 18+
271054,29-Dec-14,Wisconsin,Milwaukee,female,Adult 18+
271037,29-Dec-14,Indiana,Fort Wayne,male,Adult 18+
271037,29-Dec-14,Indiana,Fort Wayne,male,Adult 18+
271031,29-Dec-14,Indiana,Plymouth,male,Adult 18+
271029,29-Dec-14,Georgia,Decatur,male,Adult 18+
270984,29-Dec-14,Texas,Dallas,male,Adult 18+
270984,29-Dec-14,Texas,Dallas,male,Adult 18+
270984,29-Dec-14,Texas,Dallas,male,N/A
270984,29-Dec-14,Texas,Dallas,male,Adult 18+
270962,29-Dec-14,Texas,Houston,male,Adult 18+
270962,29-Dec-14,Texas,Houston,male,N/A
270962,29-Dec-14,Texas,Houston,male,Adult 18+
270934,29-Dec-14,District of Columbia,Washington,male,Adult 18+
270926,29-Dec-14,New York,Brooklyn,male,Adult 18+
270926,29-Dec-14,New York,Brooklyn,male,Adult 18+
270916,29-Dec-14,Missouri,Wellston,male,Adult 18+
270843,29-Dec-14,Michigan,Detroit,male,Child 0-11
270843,29-Dec-14,Michigan,Detroit,male,Teen 12-17
270808,29-Dec-14,New York,Rochester,male,Adult 18+
270799,29-Dec-14,Colorado,Westminster,N/A,N/A
270711,29-Dec-14,North Carolina,Charlotte,male,Adult 18+
270711,29-Dec-14,North Carolina,Charlotte,male,Adult 18+
270708,29-Dec-14,Oklahoma,Tulsa,male,Adult 18+
270708,29-Dec-14,Oklahoma,Tulsa,male,Adult 18+
270704,29-Dec-14,Pennsylvania,Philadelphia,male,Child 0-11
270693,29-Dec-14,North Carolina,Charlotte,male,Adult 18+
270693,29-Dec-14,North Carolina,Charlotte,male,Adult 18+
270684,29-Dec-14,Louisiana,New Orleans,female,Adult 18+
270684,29-Dec-14,Louisiana,New Orleans,male,Adult 18+
270596,29-Dec-14,Indiana,Indianapolis,male,Adult 18+
270585,29-Dec-14,Kentucky,Richmond,male,Adult 18+
270585,29-Dec-14,Kentucky,Richmond,male,Adult 18+
270557,29-Dec-14,West Virginia,Charleston,female,Adult 18+
270557,29-Dec-14,West Virginia,Charleston,male,Teen 12-17
270557,29-Dec-14,West Virginia,Charleston,male,Adult 18+
270536,29-Dec-14,Florida,Tampa,male,Adult 18+
270536,29-Dec-14,Florida,Tampa,male,Adult 18+
270496,29-Dec-14,Georgia,Lagrange,male,Adult 18+
270496,29-Dec-14,Georgia,Lagrange,N/A,N/A
270496,29-Dec-14,Georgia,Lagrange,N/A,N/A
270449,29-Dec-14,Ohio,Cincinnati,N/A,N/A
270442,29-Dec-14,Michigan,Grand Rapids,female,Adult 18+
270411,29-Dec-14,Arizona,Phoenix,female,Adult 18+
270372,29-Dec-14,Texas,Houston,male,Adult 18+
270372,29-Dec-14,Texas,Houston,N/A,N/A
270372,29-Dec-14,Texas,Houston,N/A,N/A
729541,28-Dec-14,Texas,Houston,male,Teen 12-17
729541,28-Dec-14,Texas,Houston,male,Adult 18+
729541,28-Dec-14,Texas,Houston,male,Adult 18+
299085,28-Dec-14,Arizona,Phoenix,N/A,Adult 18+
299085,28-Dec-14,Arizona,Phoenix,male,Adult 18+
280252,28-Dec-14,Pennsylvania,Allentown,male,Adult 18+
280010,28-Dec-14,Ohio,Cincinnati,male,Adult 18+
277239,28-Dec-14,South Carolina,Easley,male,Adult 18+
277239,28-Dec-14,South Carolina,Easley,male,Adult 18+
276484,28-Dec-14,Pennsylvania,New Castle,male,Adult 18+
276484,28-Dec-14,Pennsylvania,New Castle,male,Adult 18+
274181,28-Dec-14,North Carolina,Greensboro,male,Adult 18+
273419,28-Dec-14,California,Oakland,male,Adult 18+
273265,28-Dec-14,New York,Freeport,male,Adult 18+
273265,28-Dec-14,New York,Freeport,male,Adult 18+
272852,28-Dec-14,Florida,Miami,male,Adult 18+
272852,28-Dec-14,Florida,Miami,male,Adult 18+
272852,28-Dec-14,Florida,Miami,male,Adult 18+
272087,28-Dec-14,Mississippi,Meridian,N/A,Adult 18+
271784,28-Dec-14,Arkansas,Newport,male,Adult 18+
271492,28-Dec-14,New York,Bronx,male,Adult 18+
271384,28-Dec-14,Mississippi,Tylertown,male,Teen 12-17
271349,28-Dec-14,Louisiana,Shreveport,male,Adult 18+
271349,28-Dec-14,Louisiana,Shreveport,male,Adult 18+
271349,28-Dec-14,Louisiana,Shreveport,male,Adult 18+
271325,28-Dec-14,Louisiana,Shreveport,male,Adult 18+
271325,28-Dec-14,Louisiana,Shreveport,N/A,Adult 18+
271312,28-Dec-14,North Carolina,Burlington,male,Adult 18+
271312,28-Dec-14,North Carolina,Burlington,male,Adult 18+
271187,28-Dec-14,Michigan,Flint,male,Adult 18+
271122,28-Dec-14,California,Watsonville,male,Adult 18+
271010,28-Dec-14,Georgia,Riverdale,male,N/A
270972,28-Dec-14,Texas,Crowley,female,Adult 18+
270972,28-Dec-14,Texas,Crowley,female,Adult 18+
270972,28-Dec-14,Texas,Crowley,male,Adult 18+
270954,28-Dec-14,Maryland,Baltimore,male,Adult 18+
270951,28-Dec-14,Maryland,Odenton,male,Adult 18+
270949,28-Dec-14,Maryland,Baltimore,male,Adult 18+
270936,28-Dec-14,District of Columbia,Washington,male,Adult 18+
270936,28-Dec-14,District of Columbia,Washington,male,Adult 18+
270903,28-Dec-14,New York,Queens,male,Adult 18+
270903,28-Dec-14,New York,Queens,male,Adult 18+
270896,28-Dec-14,New York,Brooklyn,male,Adult 18+
270894,28-Dec-14,New York,Brooklyn,male,Adult 18+
270894,28-Dec-14,New York,Brooklyn,male,Teen 12-17
270894,28-Dec-14,New York,Brooklyn,male,Teen 12-17
270892,28-Dec-14,New York,Brooklyn,male,Adult 18+
270890,28-Dec-14,New York,Manhattan,male,Adult 18+
270890,28-Dec-14,New York,Manhattan,male,Adult 18+
270890,28-Dec-14,New York,Manhattan,male,Adult 18+
270875,28-Dec-14,New York,Brooklyn,male,Adult 18+
270875,28-Dec-14,New York,Brooklyn,male,Adult 18+
270866,28-Dec-14,North Carolina,Kinston,female,Adult 18+
270845,28-Dec-14,New York,Freeport,male,Adult 18+
270845,28-Dec-14,New York,Freeport,male,Adult 18+
270836,28-Dec-14,North Carolina,Goldsboro,male,Adult 18+
270831,28-Dec-14,North Carolina,Asheboro,male,Adult 18+
270831,28-Dec-14,North Carolina,Asheboro,male,Adult 18+
270829,28-Dec-14,New York,Buffalo,male,Adult 18+
270829,28-Dec-14,New York,Buffalo,male,Adult 18+
270829,28-Dec-14,New York,Buffalo,male,Adult 18+
270778,28-Dec-14,North Carolina,Fayetteville,female,Adult 18+
270778,28-Dec-14,North Carolina,Fayetteville,male,Adult 18+
270778,28-Dec-14,North Carolina,Fayetteville,male,Adult 18+
270727,28-Dec-14,California,Lennox,male,Adult 18+
270718,28-Dec-14,Pennsylvania,Bensalem,male,Adult 18+
270706,28-Dec-14,Pennsylvania,New Castle,male,Adult 18+
270690,28-Dec-14,Louisiana,Violet,male,Adult 18+
270690,28-Dec-14,Louisiana,Violet,male,Adult 18+
270690,28-Dec-14,Louisiana,Violet,male,Adult 18+
270667,28-Dec-14,North Carolina,Wilmington,N/A,Teen 12-17
270667,28-Dec-14,North Carolina,Wilmington,N/A,N/A
270656,28-Dec-14,Louisiana,Youngsville,male,Adult 18+
270656,28-Dec-14,Louisiana,Youngsville,male,Adult 18+
270656,28-Dec-14,Louisiana,Youngsville,male,Teen 12-17
270637,28-Dec-14,Maryland,Baltimore,male,N/A
270632,28-Dec-14,Maryland,Baltimore,male,Adult 18+
270627,28-Dec-14,Maryland,Baltimore,male,Adult 18+
270594,28-Dec-14,Florida,Fort Myers,male,Adult 18+
270577,28-Dec-14,Illinois,Joliet,male,Adult 18+
270577,28-Dec-14,Illinois,Joliet,male,Adult 18+
270554,28-Dec-14,Virginia,Yorktown,female,Adult 18+
270554,28-Dec-14,Virginia,Yorktown,male,Adult 18+
270551,28-Dec-14,Virginia,Hampton,male,Adult 18+
