ID,Date,State,City,Gender,Age Group
478826,30-Dec-15,Texas,Humble,male,Adult 18+
478605,30-Dec-15,Louisiana,Baton Rouge,female,Adult 18+
478605,30-Dec-15,Louisiana,Baton Rouge,male,Adult 18+
478140,30-Dec-15,Texas,El Paso,male,Adult 18+
478140,30-Dec-15,Texas,El Paso,male,Adult 18+
477963,30-Dec-15,Alabama,Jacksonville,female,Adult 18+
477963,30-Dec-15,Alabama,Jacksonville,male,Adult 18+
477843,30-Dec-15,South Carolina,Sumter,male,Adult 18+
477743,30-Dec-15,South Carolina,Taylors,female,Adult 18+
477563,30-Dec-15,North Carolina,Wilmington,male,Adult 18+
477521,30-Dec-15,North Carolina,Greensboro,N/A,Adult 18+
477521,30-Dec-15,North Carolina,Greensboro,male,Adult 18+
477521,30-Dec-15,North Carolina,Greensboro,male,Adult 18+
477274,30-Dec-15,Pennsylvania,Johnstown,male,Adult 18+
477274,30-Dec-15,Pennsylvania,Johnstown,male,Adult 18+
477175,30-Dec-15,North Carolina,Gastonia,male,Adult 18+
477175,30-Dec-15,North Carolina,Gastonia,male,Adult 18+
477175,30-Dec-15,North Carolina,Gastonia,male,Adult 18+
477175,30-Dec-15,North Carolina,Gastonia,male,Adult 18+
477164,30-Dec-15,North Carolina,Charlotte,male,Adult 18+
477164,30-Dec-15,North Carolina,Charlotte,male,Adult 18+
477060,30-Dec-15,Indiana,Indianapolis,male,Adult 18+
476957,30-Dec-15,Mississippi,D'iberville,male,Adult 18+
476957,30-Dec-15,Mississippi,D'iberville,female,Adult 18+
476957,30-Dec-15,Mississippi,D'iberville,male,Adult 18+
476844,30-Dec-15,Colorado,Colorado Springs,male,Adult 18+
476742,30-Dec-15,Illinois,Joliet,N/A,Adult 18+
476742,30-Dec-15,Illinois,Joliet,male,Adult 18+
476742,30-Dec-15,Illinois,Joliet,male,Adult 18+
476709,30-Dec-15,Indiana,Indianapolis,male,N/A
476709,30-Dec-15,Indiana,Indianapolis,male,N/A
476709,30-Dec-15,Indiana,Indianapolis,male,N/A
476709,30-Dec-15,Indiana,Indianapolis,male,N/A
476691,30-Dec-15,California,Fresno,male,Adult 18+
476691,30-Dec-15,California,Fresno,N/A,Adult 18+
476626,30-Dec-15,Maryland,Annapolis Junction,female,Adult 18+
476626,30-Dec-15,Maryland,Annapolis Junction,male,Adult 18+
476555,30-Dec-15,Virginia,Woodbridge,male,Adult 18+
476555,30-Dec-15,Virginia,Woodbridge,male,Adult 18+
476555,30-Dec-15,Virginia,Woodbridge,male,Adult 18+
476497,30-Dec-15,California,North Hills,male,Adult 18+
476497,30-Dec-15,California,North Hills,male,Adult 18+
476480,30-Dec-15,California,Richmond,male,Adult 18+
476391,30-Dec-15,Ohio,Cleveland,male,Adult 18+
476391,30-Dec-15,Ohio,Cleveland,male,Adult 18+
476391,30-Dec-15,Ohio,Cleveland,male,Adult 18+
476391,30-Dec-15,Ohio,Cleveland,male,Adult 18+
476297,30-Dec-15,Maryland,Baltimore,male,Adult 18+
476287,30-Dec-15,Maryland,Baltimore,male,Adult 18+
476283,30-Dec-15,Texas,Houston,male,Adult 18+
476276,30-Dec-15,Maryland,Baltimore,N/A,Adult 18+
476272,30-Dec-15,Maryland,Baltimore,male,Adult 18+
476209,30-Dec-15,Delaware,Middletown,male,Adult 18+
476209,30-Dec-15,Delaware,Middletown,male,Adult 18+
476209,30-Dec-15,Delaware,Middletown,male,Adult 18+
476203,30-Dec-15,Delaware,Newark,male,Adult 18+
476203,30-Dec-15,Delaware,Newark,male,Adult 18+
476200,30-Dec-15,District of Columbia,Washington,N/A,Adult 18+
476200,30-Dec-15,District of Columbia,Washington,male,Adult 18+
476190,30-Dec-15,Michigan,Flint,male,N/A
476153,30-Dec-15,Tennessee,Jackson,N/A,N/A
476133,30-Dec-15,Pennsylvania,Pittsburgh,male,Adult 18+
476070,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
476070,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
476025,30-Dec-15,Georgia,Savannah,male,Adult 18+
476025,30-Dec-15,Georgia,Savannah,male,Adult 18+
476020,30-Dec-15,Georgia,Albany,male,Adult 18+
476018,30-Dec-15,Pennsylvania,Mckeesport,male,Adult 18+
476015,30-Dec-15,Arizona,Peoria,male,N/A
476015,30-Dec-15,Arizona,Peoria,male,Adult 18+
476008,30-Dec-15,Florida,Tampa,male,Adult 18+
476008,30-Dec-15,Florida,Tampa,male,Teen 12-17
476004,30-Dec-15,Florida,Jacksonville,male,Adult 18+
476004,30-Dec-15,Florida,Jacksonville,male,N/A
475987,30-Dec-15,Pennsylvania,York,female,N/A
475980,30-Dec-15,Pennsylvania,Harrisburg,male,Teen 12-17
475980,30-Dec-15,Pennsylvania,Harrisburg,male,Adult 18+
475978,30-Dec-15,Pennsylvania,Lancaster,male,Adult 18+
475951,30-Dec-15,Texas,San Antonio,male,Adult 18+
475951,30-Dec-15,Texas,San Antonio,male,Adult 18+
475942,30-Dec-15,California,Stockton,male,Adult 18+
475932,30-Dec-15,Texas,Houston,male,Adult 18+
475932,30-Dec-15,Texas,Houston,female,Adult 18+
475932,30-Dec-15,Texas,Houston,N/A,N/A
475932,30-Dec-15,Texas,Houston,N/A,N/A
475932,30-Dec-15,Texas,Houston,N/A,N/A
475932,30-Dec-15,Texas,Houston,N/A,N/A
475932,30-Dec-15,Texas,Houston,N/A,N/A
475925,30-Dec-15,California,North Hills,N/A,Adult 18+
475925,30-Dec-15,California,North Hills,N/A,N/A
475925,30-Dec-15,California,North Hills,male,Adult 18+
475920,30-Dec-15,Texas,Houston,male,Adult 18+
475920,30-Dec-15,Texas,Houston,male,Adult 18+
475920,30-Dec-15,Texas,Houston,N/A,Adult 18+
475920,30-Dec-15,Texas,Houston,N/A,Adult 18+
475915,30-Dec-15,Texas,Del Rio,male,Adult 18+
475888,30-Dec-15,Illinois,Chicago,male,Adult 18+
475888,30-Dec-15,Illinois,Chicago,male,N/A
475884,30-Dec-15,Illinois,Chicago,male,Teen 12-17
475884,30-Dec-15,Illinois,Chicago,male,Adult 18+
475884,30-Dec-15,Illinois,Chicago,male,N/A
475874,30-Dec-15,Illinois,Chicago,male,Teen 12-17
475874,30-Dec-15,Illinois,Chicago,male,N/A
475827,30-Dec-15,Georgia,Lithonia,male,Teen 12-17
475827,30-Dec-15,Georgia,Lithonia,male,Teen 12-17
475691,30-Dec-15,Louisiana,New Orleans,male,Adult 18+
475691,30-Dec-15,Louisiana,New Orleans,male,Adult 18+
475679,30-Dec-15,Ohio,Cincinnati,male,Adult 18+
475658,30-Dec-15,Tennessee,Knoxville,male,Adult 18+
475658,30-Dec-15,Tennessee,Knoxville,female,Adult 18+
475645,30-Dec-15,Pennsylvania,Philadelphia,male,Teen 12-17
475643,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475638,30-Dec-15,California,Rosemead,male,Adult 18+
475624,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475624,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475624,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475624,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475622,30-Dec-15,Kentucky,Wallins Creek,male,Adult 18+
475588,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475588,30-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475556,30-Dec-15,Florida,Madeira Beach,male,Adult 18+
475552,30-Dec-15,Arizona,Phoenix,male,Adult 18+
475545,30-Dec-15,Virginia,Newport News,male,Adult 18+
475498,30-Dec-15,California,Fresno,male,Adult 18+
475385,30-Dec-15,Illinois,Chicago,female,Adult 18+
475385,30-Dec-15,Illinois,Chicago,male,Adult 18+
475258,30-Dec-15,Maryland,Baltimore,male,Adult 18+
475210,30-Dec-15,New York,Maspeth,male,Adult 18+
475210,30-Dec-15,New York,Maspeth,male,Adult 18+
475210,30-Dec-15,New York,Maspeth,male,N/A
475210,30-Dec-15,New York,Maspeth,male,N/A
475210,30-Dec-15,New York,Maspeth,male,N/A
3033507,29-Dec-15,California,Los Angeles,male,Adult 18+
528671,29-Dec-15,Florida,Palm Beach,female,Adult 18+
528671,29-Dec-15,Florida,Palm Beach,male,Adult 18+
479153,29-Dec-15,California,Pasadena,male,Adult 18+
479153,29-Dec-15,California,Pasadena,male,Adult 18+
479153,29-Dec-15,California,Pasadena,male,Adult 18+
478538,29-Dec-15,Nevada,Reno,male,Teen 12-17
478538,29-Dec-15,Nevada,Reno,male,Teen 12-17
478117,29-Dec-15,Texas,San Antonio,female,Child 0-11
478117,29-Dec-15,Texas,San Antonio,male,Adult 18+
478017,29-Dec-15,Illinois,Danville,male,Adult 18+
478017,29-Dec-15,Illinois,Danville,male,N/A
477991,29-Dec-15,Missouri,Kansas City,N/A,N/A
477849,29-Dec-15,Missouri,Sikeston,male,N/A
477849,29-Dec-15,Missouri,Sikeston,male,Teen 12-17
477726,29-Dec-15,South Carolina,North Charleston,male,Adult 18+
477726,29-Dec-15,South Carolina,North Charleston,male,Adult 18+
477719,29-Dec-15,South Carolina,Ladson,female,Adult 18+
477558,29-Dec-15,North Carolina,Roanoke Rapids,N/A,Adult 18+
477558,29-Dec-15,North Carolina,Roanoke Rapids,male,Adult 18+
477528,29-Dec-15,North Carolina,Winston-salem,N/A,Adult 18+
477528,29-Dec-15,North Carolina,Winston-salem,N/A,Adult 18+
477504,29-Dec-15,North Carolina,Sanford,male,Teen 12-17
477504,29-Dec-15,North Carolina,Sanford,male,Teen 12-17
477078,29-Dec-15,Arkansas,Little Rock,N/A,Adult 18+
477074,29-Dec-15,Arkansas,Pine Bluff,male,Adult 18+
477074,29-Dec-15,Arkansas,Pine Bluff,male,Adult 18+
477074,29-Dec-15,Arkansas,Pine Bluff,male,Adult 18+
476400,29-Dec-15,Mississippi,Hattiesburg,male,Adult 18+
476331,29-Dec-15,South Carolina,York,female,Adult 18+
476331,29-Dec-15,South Carolina,York,male,Adult 18+
476280,29-Dec-15,Kansas,Manhattan,male,Adult 18+
476280,29-Dec-15,Kansas,Manhattan,male,Adult 18+
476253,29-Dec-15,Texas,Houston,male,N/A
476245,29-Dec-15,Texas,Houston,male,Adult 18+
476240,29-Dec-15,Tennessee,Columbia,male,Adult 18+
476240,29-Dec-15,Tennessee,Columbia,female,Adult 18+
476237,29-Dec-15,Texas,Houston,male,Adult 18+
476232,29-Dec-15,Maryland,Suitland,male,Adult 18+
476213,29-Dec-15,Nevada,Reno,N/A,Teen 12-17
476213,29-Dec-15,Nevada,Reno,male,Teen 12-17
476165,29-Dec-15,Louisiana,Covington,N/A,Adult 18+
476135,29-Dec-15,Texas,Pasadena,male,N/A
476135,29-Dec-15,Texas,Pasadena,female,N/A
476135,29-Dec-15,Texas,Pasadena,male,N/A
476127,29-Dec-15,Michigan,Taylor,N/A,Adult 18+
476127,29-Dec-15,Michigan,Taylor,male,Adult 18+
476104,29-Dec-15,Alabama,Birmingham,male,Adult 18+
475910,29-Dec-15,Nevada,Reno,male,Teen 12-17
475910,29-Dec-15,Nevada,Reno,male,Teen 12-17
475726,29-Dec-15,Wisconsin,Milwaukee,male,Adult 18+
475726,29-Dec-15,Wisconsin,Milwaukee,male,Adult 18+
475721,29-Dec-15,Wisconsin,Milwaukee,female,Adult 18+
475719,29-Dec-15,Wisconsin,Milwaukee,male,Teen 12-17
475671,29-Dec-15,Tennessee,Nashville,male,Adult 18+
475598,29-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475598,29-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475598,29-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475598,29-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475598,29-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475579,29-Dec-15,Pennsylvania,Clairton,male,Adult 18+
475579,29-Dec-15,Pennsylvania,Clairton,male,Adult 18+
475573,29-Dec-15,Florida,Orlando,male,Adult 18+
475573,29-Dec-15,Florida,Orlando,male,Adult 18+
475558,29-Dec-15,West Virginia,Culloden,male,Adult 18+
475558,29-Dec-15,West Virginia,Culloden,male,Adult 18+
475558,29-Dec-15,West Virginia,Culloden,male,Adult 18+
475539,29-Dec-15,Tennessee,Memphis,female,Adult 18+
475539,29-Dec-15,Tennessee,Memphis,male,Adult 18+
475500,29-Dec-15,California,Orange,male,Adult 18+
475487,29-Dec-15,California,Union City,male,Adult 18+
475474,29-Dec-15,California,Rosemead,male,Adult 18+
475471,29-Dec-15,California,Oxnard,male,Adult 18+
475471,29-Dec-15,California,Oxnard,male,Adult 18+
475430,29-Dec-15,Indiana,Hammond,male,Teen 12-17
475430,29-Dec-15,Indiana,Hammond,male,Teen 12-17
475430,29-Dec-15,Indiana,Hammond,male,Adult 18+
475418,29-Dec-15,North Carolina,Winston-salem,female,Adult 18+
475418,29-Dec-15,North Carolina,Winston-salem,male,Adult 18+
475381,29-Dec-15,Illinois,Chicago,male,Adult 18+
475381,29-Dec-15,Illinois,Chicago,male,Adult 18+
475381,29-Dec-15,Illinois,Chicago,male,Adult 18+
475370,29-Dec-15,Illinois,Chicago,male,Adult 18+
475370,29-Dec-15,Illinois,Chicago,male,Adult 18+
475370,29-Dec-15,Illinois,Chicago,male,N/A
475359,29-Dec-15,Illinois,Chicago,male,Adult 18+
475359,29-Dec-15,Illinois,Chicago,male,Adult 18+
475346,29-Dec-15,Illinois,Chicago,male,Adult 18+
475346,29-Dec-15,Illinois,Chicago,N/A,N/A
475344,29-Dec-15,South Carolina,Aiken,male,Adult 18+
475344,29-Dec-15,South Carolina,Aiken,male,Adult 18+
475334,29-Dec-15,South Carolina,Easley,male,Adult 18+
475311,29-Dec-15,North Carolina,Winston Salem,male,Adult 18+
475311,29-Dec-15,North Carolina,Winston Salem,female,Adult 18+
475269,29-Dec-15,New Jersey,Franklin,male,Adult 18+
475269,29-Dec-15,New Jersey,Franklin,male,Adult 18+
475266,29-Dec-15,Georgia,Albany,female,Adult 18+
475266,29-Dec-15,Georgia,Albany,female,Adult 18+
475262,29-Dec-15,Georgia,Savannah,male,Adult 18+
475256,29-Dec-15,Maryland,Baltimore,male,Adult 18+
475254,29-Dec-15,Maryland,Baltimore,male,Adult 18+
475250,29-Dec-15,Illinois,Chicago,male,Adult 18+
475219,29-Dec-15,Ohio,Dayton,male,N/A
475214,29-Dec-15,Florida,Saint Cloud,female,Adult 18+
475214,29-Dec-15,Florida,Saint Cloud,female,Adult 18+
475161,29-Dec-15,Nebraska,Omaha,male,Adult 18+
475141,29-Dec-15,Pennsylvania,Philadelphia,male,Adult 18+
475132,29-Dec-15,Missouri,Kansas City,male,N/A
475125,29-Dec-15,Nevada,Las Vegas,male,Adult 18+
475125,29-Dec-15,Nevada,Las Vegas,male,Adult 18+
475125,29-Dec-15,Nevada,Las Vegas,female,Adult 18+
475082,29-Dec-15,Michigan,Flint,male,Teen 12-17
475062,29-Dec-15,Florida,Boca Raton,male,Adult 18+
475062,29-Dec-15,Florida,Boca Raton,male,Adult 18+
475062,29-Dec-15,Florida,Boca Raton,N/A,Adult 18+
475062,29-Dec-15,Florida,Boca Raton,male,Adult 18+
475062,29-Dec-15,Florida,Boca Raton,male,Adult 18+
475062,29-Dec-15,Florida,Boca Raton,male,Adult 18+
475017,29-Dec-15,Ohio,Dayton,male,Adult 18+
475017,29-Dec-15,Ohio,Dayton,male,Adult 18+
474875,29-Dec-15,Wisconsin,Milwaukee,male,Adult 18+
474860,29-Dec-15,Illinois,Chicago,male,Adult 18+
474853,29-Dec-15,Illinois,Chicago,male,Adult 18+
474671,29-Dec-15,California,West Hollywood,male,Adult 18+
474671,29-Dec-15,California,West Hollywood,male,N/A
474671,29-Dec-15,California,West Hollywood,male,N/A
474669,29-Dec-15,California,Los Angeles,N/A,N/A
474663,29-Dec-15,California,Gustine,female,Adult 18+
474622,29-Dec-15,California,Oxnard,male,Adult 18+
474599,29-Dec-15,Illinois,Melrose Park,male,Adult 18+
474599,29-Dec-15,Illinois,Melrose Park,male,Teen 12-17
474599,29-Dec-15,Illinois,Melrose Park,male,Adult 18+
474577,29-Dec-15,Illinois,Chicago,male,Adult 18+
474530,29-Dec-15,Massachusetts,Boston,male,Adult 18+
474530,29-Dec-15,Massachusetts,Boston,male,Adult 18+
486899,28-Dec-15,Utah,Orem,female,Adult 18+
486899,28-Dec-15,Utah,Orem,male,Adult 18+
484240,28-Dec-15,Alabama,Slocomb,male,Adult 18+
484240,28-Dec-15,Alabama,Slocomb,male,Adult 18+
484240,28-Dec-15,Alabama,Slocomb,N/A,Adult 18+
484240,28-Dec-15,Alabama,Slocomb,male,Adult 18+
484240,28-Dec-15,Alabama,Slocomb,female,Adult 18+
479251,28-Dec-15,Michigan,Inkster,male,Adult 18+
479251,28-Dec-15,Michigan,Inkster,male,Adult 18+
478236,28-Dec-15,New York,Brooklyn,female,Adult 18+
478236,28-Dec-15,New York,Brooklyn,male,Adult 18+
478236,28-Dec-15,New York,Brooklyn,female,Teen 12-17
478236,28-Dec-15,New York,Brooklyn,male,Adult 18+
477983,28-Dec-15,Michigan,Inkster,male,Adult 18+
477983,28-Dec-15,Michigan,Inkster,male,Adult 18+
